"","playerID","Player","G","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","PrimaryTeam","PrimaryLg","all_star","gold_glove","lou_gehrig_memorial_award","most_valuable_player","tsn_player_of_the_year","hutch_award","silver_slugger","hank_aaron_award","rookie_of_the_year","baseball_magazine_all_star","tsn_major_league_player_of_the_year","alcs_mvp","all_star_game_mvp","babe_ruth_award","nlcs_mvp","roberto_clemente_award","world_series_mvp","comeback_player_of_the_year","branch_rickey_award","triple_crown","outstanding_dh_award","wein","votedBy","AVG","OBP","1B","SLG","Steroids","nice_guy_awards","war","all_stars","Pos"
"352","johnsde01","Deron Johnson",1765,5941,706,1447,247,33,245,923,11,18,585,1318,54,20,13,61,164,"PHI","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.244,0.31,922,0.42,"0",0,6.3,0,"1B"
"353","johnsho01","Howard Johnson",1531,4940,760,1229,247,22,228,760,231,77,692,1053,105,17,9,57,61,"NYN","NL",2,0,0,0,0,0,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.249,0.339,732,0.446,"0",0,22.2,2,"3B"
"354","jonesan01","Andruw Jones",2196,7599,1204,1933,383,36,434,1289,152,59,891,1748,69,97,6,71,192,"ATL","NL",5,10,0,0,0,0,1,1,"0",0,1,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.254,0.337,1080,0.486,"0",0,62.7,5,"CF"
"355","jonesch06","Chipper Jones",2499,8984,1619,2726,549,38,468,1623,150,46,1512,1409,177,18,3,97,253,"ATL","NL",8,0,0,1,0,0,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.303,0.401,1671,0.529,"0",0,85.3,8,"3B"
"356","jonescl01","Cleon Jones",1213,4263,565,1196,183,33,93,524,91,48,360,702,42,40,26,41,108,"NYN","NL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.281,0.337,887,0.404,"0",0,18.1,1,"LF"
"357","jordabr01","Brian Jordan",1456,5160,755,1454,267,37,184,821,119,48,353,842,25,74,2,57,118,"SLN","NL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.282,0.333,966,0.455,"0",0,32.9,1,"RF"
"358","jorgemi01","Mike Jorgensen",1633,3421,429,833,132,13,95,426,58,44,532,589,51,25,31,25,64,"NYN","NL",0,1,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.243,0.345,593,0.373,"0",0,9,0,"1B"
"359","joynewa01","Wally Joyner",2033,7127,973,2060,409,26,204,1106,60,39,833,825,109,38,26,91,168,"CAL","AL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.289,0.361,1421,0.44,"1",0,35.8,1,"1B"
"360","judgejo01","Joe Judge",2171,7898,1184,2352,433,159,71,1034,213,NA,965,478,NA,51,257,NA,NA,"WS1","AL",1,0,0,0,0,0,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.298,0.367,1689,0.42,"0",0,47.9,0,"1B"
"361","jurgebi01","Billy Jurges",1816,6253,721,1613,245,55,43,656,36,NA,568,530,NA,51,141,NA,NA,"CHN","NL",3,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.258,0.318,1270,0.335,"0",0,28.8,3,"SS"
"362","justida01","David Justice",1610,5625,929,1571,280,24,305,1017,53,46,903,999,85,18,1,54,101,"ATL","NL",3,0,0,0,0,0,2,0,"1",0,0,1,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.279,0.378,962,0.5,"1",0,40.6,3,"RF"
"363","kalinal01","Al Kaline",2834,10116,1622,3007,498,75,399,1583,137,65,1277,1020,NA,55,45,NA,271,"DET","AL",18,10,1,0,2,1,0,0,"0",0,0,0,0,0,0,1,0,0,0,0,NA,"1","BBWAA",0.297,0.378,2035,0.48,"0",3,92.9,18,"RF"
"364","kammwi01","Willie Kamm",1693,5851,802,1643,348,85,29,826,126,84,824,405,NA,22,238,NA,NA,"CHA","AL",4,0,0,0,0,0,0,0,"0",4,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.281,0.359,1181,0.384,"0",0,35.5,0,"3B"
"365","karroer01","Eric Karros",1755,6441,797,1724,324,11,284,1027,59,30,552,1167,21,31,0,76,181,"LAN","NL",0,0,0,0,0,0,1,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.268,0.325,1105,0.454,"0",0,10.4,0,"1B"
"366","kellech01","Charlie Keller",1170,3790,725,1085,166,72,189,760,45,23,784,499,NA,10,20,NA,50,"NYA","AL",5,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.286,0.408,658,0.518,"0",0,43.8,5,"LF"
"367","kellge01","George Kell",1795,6702,881,2054,385,50,78,870,51,36,621,287,NA,36,149,NA,188,"DET","AL",10,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.306,0.361,1541,0.414,"0",0,37.6,10,"3B"
"368","kellyge01","George Kelly",1622,5993,819,1778,337,76,148,1020,65,NA,386,694,NA,28,158,NA,NA,"NY1","NL",5,0,0,0,0,0,0,0,"0",5,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.297,0.334,1217,0.452,"0",0,25.6,0,"1B"
"369","kellyki01","King Kelly",1456,5896,1357,1813,359,102,69,950,NA,NA,549,418,NA,NA,NA,NA,NA,"CHN","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Old Timers",0.307,NA,1283,0.438,"0",0,47,0,"RF"
"370","keltnke01","Ken Keltner",1526,5683,737,1570,308,69,163,852,39,33,514,480,NA,13,102,NA,NA,"CLE","AL",7,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.276,0.332,1030,0.441,"0",0,33.3,7,"3B"
"371","kendaja01","Jason Kendall",2085,7627,1030,2195,394,35,75,744,189,89,721,686,51,254,36,63,176,"PIT","NL",3,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.288,0.364,1691,0.378,"0",0,41.7,3,"C"
"372","kennejo03","John Kennedy",856,2110,237,475,77,17,32,185,14,10,142,461,10,25,36,11,48,"BOS","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.225,0.276,349,0.323,"0",0,-2.8,0,"3B"
"373","kennete02","Terry Kennedy",1491,4979,474,1313,244,12,113,628,6,15,365,855,86,16,22,39,125,"SDN","NL",4,0,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.264,0.312,944,0.386,"0",0,21.6,4,"C"
"374","kentje01","Jeff Kent",2298,8498,1320,2461,560,47,377,1518,94,60,801,1522,61,125,10,103,224,"SFN","NL",5,0,0,1,0,0,4,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.29,0.355,1477,0.5,"0",0,55.4,5,"2B"
"375","kessido01","Don Kessinger",2078,7651,899,1931,254,80,14,527,100,85,684,759,69,22,132,40,132,"CHN","NL",6,2,1,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.252,0.309,1583,0.312,"0",1,8.9,6,"SS"
"376","killebi01","Bill Killefer",1035,3150,237,751,86,21,4,240,39,NA,113,159,NA,35,102,NA,NA,"PHI","NL",4,0,0,0,0,0,0,0,"0",4,0,0,0,0,0,0,0,0,0,0,NA,"0","Veterans",0.238,0.264,640,0.283,"0",0,9.8,0,"C"
"377","killeha01","Harmon Killebrew",2435,8147,1283,2086,290,24,573,1584,19,18,1559,1699,NA,48,0,77,243,"MIN","AL",13,0,1,1,2,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.256,0.376,1199,0.509,"0",1,60.3,13,"1B"
"378","kinerra01","Ralph Kiner",1472,5205,971,1451,216,39,369,1015,22,NA,1011,749,NA,24,9,NA,126,"PIT","NL",6,0,0,0,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.279,0.398,827,0.548,"0",0,48.1,6,"LF"
"379","kingmda01","Dave Kingman",1941,6677,901,1575,240,25,442,1210,85,49,608,1816,72,53,16,75,139,"NYN","NL",3,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.236,0.301,868,0.478,"0",0,17.4,3,"1B"
"380","kleinch01","Chuck Klein",1753,6486,1168,2076,398,74,300,1201,79,NA,601,521,NA,12,69,NA,NA,"PHI","NL",7,0,0,1,0,0,0,0,"0",5,0,0,0,0,0,0,0,0,0,1,NA,"1","Veterans",0.32,0.375,1304,0.543,"0",0,46.5,2,"RF"
"381","kleskry01","Ryan Klesko",1736,5611,874,1564,343,33,278,987,91,41,817,1077,84,29,4,55,125,"ATL","NL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.279,0.37,910,0.5,"0",0,26.7,1,"LF"
"382","kluszte01","Ted Kluszewski",1718,5929,848,1766,290,29,279,1028,20,NA,492,365,NA,23,3,NA,143,"CIN","NL",4,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.298,0.354,1168,0.498,"0",0,31.4,4,"1B"
"383","knabeot01","Otto Knabe",1278,4469,572,1103,178,48,8,365,143,NA,485,326,NA,36,265,NA,NA,"PHI","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","Nominating Vote",0.247,0.309,869,0.313,"0",0,9.6,0,"2B"
"384","knighra01","Ray Knight",1495,4829,490,1311,266,27,84,595,14,25,343,579,43,36,22,61,169,"CIN","NL",2,0,0,0,0,1,0,0,"0",0,0,0,0,1,0,0,1,0,0,0,NA,"0","BBWAA",0.271,0.319,934,0.39,"0",1,13.3,2,"3B"
"385","knoblch01","Chuck Knoblauch",1632,6366,1132,1839,322,64,98,615,407,117,804,730,22,139,20,56,116,"MIN","AL",4,1,0,0,0,0,2,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.289,0.377,1355,0.406,"1",0,44.6,4,"2B"
"386","konerpa01","Paul Konerko",2349,8393,1162,2340,410,8,439,1412,9,4,921,1391,80,104,1,86,282,"CHA","AL",6,0,0,0,0,0,0,0,"0",0,0,1,0,0,0,1,0,0,0,0,NA,"0","BBWAA",0.279,0.354,1483,0.486,"0",1,28.1,6,"1B"
"387","koscoan01","Andy Kosco",658,1963,204,464,75,8,73,267,5,8,99,350,18,6,15,19,58,"MIN","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.236,0.271,308,0.394,"0",0,0.6,0,"RF"
"388","kraneed01","Ed Kranepool",1853,5436,536,1418,225,25,118,614,15,27,454,581,89,14,35,58,138,"NYN","NL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.261,0.314,1050,0.377,"0",0,4.2,1,"1B"
"389","kressre01","Red Kress",1391,5087,691,1454,298,58,89,799,47,NA,474,453,NA,6,97,NA,NA,"SLA","AL",1,0,0,0,0,0,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.286,0.341,1009,0.42,"0",0,14.7,0,"SS"
"390","krukjo01","John Kruk",1200,3897,582,1170,199,34,100,592,58,31,649,701,83,2,12,43,92,"PHI","NL",3,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.3,0.396,837,0.446,"0",0,25.1,3,"1B"
"391","kuennha01","Harvey Kuenn",1833,6913,951,2092,356,56,87,671,68,56,594,404,NA,15,44,NA,143,"DET","AL",10,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.303,0.357,1593,0.408,"0",0,26,10,"SS"
"392","kuheljo01","Joe Kuhel",2104,7984,1236,2212,412,111,131,1049,178,90,980,612,NA,39,92,NA,NA,"WS1","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.277,0.355,1558,0.406,"0",0,30.2,0,"1B"
"393","lanieha01","Hal Lanier",1196,3703,297,843,111,20,8,273,11,11,136,436,25,4,78,19,135,"SFN","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.228,0.249,704,0.275,"0",0,-0.9,0,"SS"
"394","lankfra01","Ray Lankford",1701,5747,968,1561,356,54,238,874,258,117,828,1550,68,36,10,53,77,"SLN","NL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.272,0.363,913,0.477,"0",0,38.2,1,"CF"
"395","lansfca01","Carney Lansford",1862,7158,1007,2074,332,40,151,874,224,104,553,719,45,64,53,77,166,"OAK","AL",1,0,0,0,0,1,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.29,0.34,1551,0.411,"0",1,40.5,1,"3B"
"396","larkiba01","Barry Larkin",2180,7937,1329,2340,441,76,198,960,379,77,939,817,66,55,59,67,178,"CIN","NL",12,3,1,1,0,0,9,0,"0",0,0,0,0,0,0,1,0,0,0,0,NA,"1","BBWAA",0.295,0.368,1625,0.444,"0",2,70.5,12,"SS"
"397","lathaar01","Arlie Latham",1629,6832,1481,1836,245,85,27,NA,NA,NA,589,NA,NA,NA,NA,NA,NA,"SL4","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.269,NA,1479,0.341,"0",0,30.5,0,"3B"
"398","lavagco01","Cookie Lavagetto",1043,3509,487,945,183,37,40,486,63,NA,485,244,NA,12,33,NA,86,"BRO","NL",4,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.269,0.357,685,0.377,"0",0,12.9,4,"3B"
"399","lazzeto01","Tony Lazzeri",1740,6297,986,1840,334,115,178,1191,148,NA,869,864,NA,21,116,NA,NA,"NYA","AL",4,0,0,0,0,0,0,0,"0",3,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.292,0.374,1213,0.467,"0",0,47.6,1,"2B"
"400","leachfr01","Freddy Leach",991,3733,543,1147,196,53,72,509,32,NA,163,189,NA,27,73,NA,NA,"PHI","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.307,0.335,826,0.446,"0",0,7.7,0,"LF"
"401","leeca01","Carlos Lee",2099,7983,1125,2273,469,19,358,1363,125,47,655,984,60,47,3,98,206,"CHA","NL",3,0,0,0,0,0,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.285,0.339,1427,0.483,"0",0,28.3,3,"LF"
"402","leede02","Derrek Lee",1942,6962,1081,1959,432,30,331,1078,104,48,874,1622,72,70,2,55,199,"CHN","NL",2,3,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.281,0.365,1166,0.495,"0",0,34.6,2,"1B"
"403","lemonch01","Chet Lemon",1988,6868,973,1875,396,61,215,884,58,76,749,1024,46,151,50,54,174,"DET","AL",3,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.273,0.353,1203,0.442,"0",0,55.6,3,"CF"
"404","leonaje01","Jeffrey Leonard",1415,5045,614,1342,223,37,144,723,163,61,342,1000,41,23,8,58,146,"SFN","NL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,1,0,0,0,0,0,NA,"0","BBWAA",0.266,0.312,938,0.411,"0",0,9.9,2,"LF"
"405","lewisdu01","Duffy Lewis",1459,5351,612,1518,289,68,38,793,113,NA,352,NA,NA,40,264,NA,NA,"BOS","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.284,0.318,1123,0.384,"0",0,21.3,0,"LF"
"406","lindsfr01","Freddie Lindstrom",1438,5611,895,1747,301,81,103,779,84,NA,334,276,NA,13,146,NA,NA,"NY1","NL",2,0,0,0,0,0,0,0,"0",2,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.311,0.343,1262,0.449,"0",0,28.3,0,"3B"
"407","lockebo01","Bobby Locke",168,98,12,25,2,0,1,12,0,0,9,22,0,0,6,0,1,"CLE","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.255,0.301,22,0.306,"0",0,0.9,0,"P"
"408","lockmwh01","Whitey Lockman",1666,5940,836,1658,222,49,114,563,43,NA,552,383,NA,19,64,NA,68,"NY1","NL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.279,0.339,1273,0.391,"0",0,19.4,1,"1B"
"409","loducpa01","Paul Lo Duca",1082,3892,483,1112,222,8,80,481,20,19,266,295,23,58,42,44,138,"LAN","NL",4,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.286,0.334,802,0.409,"0",0,17.8,4,"C"
"410","loftoke01","Kenny Lofton",2103,8120,1528,2428,383,116,130,781,622,160,945,1016,43,32,72,65,111,"CLE","AL",6,4,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.299,0.369,1799,0.423,"0",0,68.4,6,"CF"
"411","lombaer01","Ernie Lombardi",1853,5855,601,1792,277,27,190,990,8,NA,430,262,NA,46,18,NA,NA,"CIN","NL",8,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.306,0.357,1298,0.46,"0",0,37.8,8,"C"
"412","lopesda01","Davey Lopes",1812,6354,1023,1671,232,50,155,614,557,114,833,852,38,31,74,48,126,"LAN","NL",4,1,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.263,0.345,1234,0.388,"0",0,42.4,4,"2B"
"413","lopezal01","Al Lopez",1950,5916,613,1547,206,43,51,652,46,NA,556,538,NA,14,121,NA,NA,"BRO","NL",3,0,0,0,0,0,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,NA,"0","Veterans",0.261,0.32,1247,0.337,"0",0,16.3,2,"C"
"414","lopezja01","Javy Lopez",1503,5319,674,1527,267,19,260,864,8,19,357,969,43,66,6,45,172,"ATL","NL",3,0,0,0,0,0,1,0,"0",0,0,0,0,0,1,0,0,0,0,0,NA,"0","BBWAA",0.287,0.337,981,0.491,"0",0,29.7,3,"C"
"415","lowelmi01","Mike Lowell",1601,5813,771,1619,394,7,223,952,30,14,548,817,45,52,1,84,170,"FLO","NL",4,1,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,1,0,0,0,NA,"0","BBWAA",0.279,0.341,995,0.464,"0",0,24.8,4,"3B"
"416","lowenjo01","John Lowenstein",1368,3476,510,881,137,18,116,441,128,78,446,596,30,9,27,30,58,"CLE","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.253,0.335,610,0.403,"0",0,9.9,0,"LF"
"417","luzingr01","Greg Luzinski",1821,6505,880,1795,344,24,307,1128,37,31,845,1495,95,84,1,79,147,"PHI","NL",4,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,1,0,0,0,0,NA,"0","BBWAA",0.276,0.363,1120,0.478,"0",1,26.2,4,"LF"
"418","lynnfr01","Fred Lynn",1969,6925,1063,1960,388,43,306,1111,72,54,857,1116,77,30,25,86,149,"BOS","AL",9,4,0,1,1,0,0,0,"1",0,0,1,1,0,0,0,0,0,0,0,NA,"0","BBWAA",0.283,0.359,1223,0.484,"0",0,50.2,9,"CF"
"419","mackco01","Connie Mack",724,2698,392,659,79,28,5,265,127,NA,170,127,NA,NA,NA,NA,NA,"PIT","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.244,NA,547,0.3,"0",0,6.9,0,"C"
"420","maddoga01","Garry Maddox",1749,6331,777,1802,337,62,117,754,248,92,323,781,60,36,25,60,99,"PHI","NL",0,8,0,0,0,0,0,0,"0",0,0,0,0,0,0,1,0,0,0,0,NA,"0","BBWAA",0.285,0.319,1286,0.413,"0",1,36.8,0,"CF"
"421","madlobi01","Bill Madlock",1806,6594,920,2008,348,34,163,860,174,90,605,510,121,68,36,69,190,"PIT","NL",3,0,0,0,0,0,0,0,"0",0,0,0,1,0,0,0,0,0,0,0,NA,"0","BBWAA",0.305,0.364,1463,0.442,"0",0,38.2,3,"3B"
"422","mageesh01","Sherry Magee",2087,7441,1112,2169,425,166,83,1176,441,NA,736,624,NA,109,260,NA,NA,"PHI","NL",4,0,0,0,0,0,0,0,"0",4,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.291,0.353,1495,0.427,"0",0,59.4,0,"LF"
"423","mancugu01","Gus Mancuso",1460,4505,386,1194,197,16,53,543,8,NA,418,264,NA,5,97,NA,NA,"NY1","NL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.265,0.322,928,0.351,"0",0,10.5,2,"C"
"424","mantlmi01","Mickey Mantle",2401,8102,1677,2415,344,72,536,1509,153,38,1733,1710,NA,13,14,NA,113,"NYA","AL",19,1,0,3,2,1,0,0,"0",0,1,0,0,0,0,0,0,0,0,1,NA,"1","BBWAA",0.298,0.422,1463,0.557,"0",1,110.2,20,"CF"
"425","manushe01","Heinie Manush",2008,7654,1287,2524,491,160,110,1183,114,NA,506,345,NA,70,186,NA,NA,"WS1","AL",4,0,0,0,0,0,0,0,"0",3,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.33,0.368,1763,0.479,"0",0,48,1,"LF"
"426","maranra01","Rabbit Maranville",2670,10078,1255,2605,380,177,28,884,291,NA,839,756,NA,39,300,NA,NA,"BSN","NL",7,0,0,0,0,0,0,0,"0",7,0,0,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.258,0.309,2020,0.34,"0",0,43.9,0,"SS"
"427","marioma01","Marty Marion",1572,5506,602,1448,272,37,36,624,35,NA,470,537,NA,14,151,NA,120,"SLN","NL",8,0,0,1,1,0,0,0,"0",0,1,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.263,0.315,1103,0.345,"0",0,31.9,8,"SS"
"428","marisro01","Roger Maris",1463,5101,826,1325,195,42,275,851,21,9,652,733,42,38,12,43,75,"NYA","AL",9,1,0,2,2,0,0,0,"0",0,1,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.26,0.345,813,0.476,"0",0,38.2,7,"RF"
"429","martibi02","Billy Martin",1021,3419,425,877,137,28,64,333,34,29,188,355,NA,32,55,NA,96,"NYA","AL",1,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,0,0,NA,"0","BBWAA",0.257,0.297,648,0.369,"0",0,3,1,"2B"
"430","martied01","Edgar Martinez",2055,7213,1219,2247,514,15,309,1261,49,30,1283,1202,113,89,10,77,190,"SEA","AL",7,0,0,0,0,0,5,0,"0",0,0,0,0,0,0,1,0,0,0,0,NA,"1","BBWAA",0.312,0.417,1409,0.515,"0",1,68.4,7,"DH"
"431","martipe01","Pepper Martin",1189,4117,754,1227,270,75,59,501,146,NA,369,438,NA,13,22,NA,NA,"SLN","NL",4,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.298,0.356,823,0.443,"0",0,21.9,4,"3B"
"432","martiti02","Tino Martinez",2023,7111,1009,1925,365,21,339,1271,27,20,780,1069,102,59,14,80,191,"NYA","AL",2,0,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.271,0.344,1200,0.471,"0",0,29,2,"1B"
"433","matheed01","Eddie Mathews",2391,8537,1509,2315,354,72,512,1453,68,39,1444,1487,NA,26,36,NA,123,"ML1","NL",12,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.271,0.377,1377,0.509,"0",0,96.1,12,"3B"
"434","matsuhi01","Hideki Matsui",1236,4442,656,1253,249,12,175,760,13,9,547,689,35,21,0,46,106,"NYA","AL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,1,0,0,0,NA,"0","BBWAA",0.282,0.36,817,0.462,"0",0,21.2,2,"LF"
"435","matthga01","Gary Matthews",2033,7147,1083,2011,319,51,234,978,183,74,940,1125,46,21,19,62,179,"SFN","NL",1,0,0,0,0,0,0,0,"1",0,0,0,0,0,1,0,0,0,0,0,NA,"0","BBWAA",0.281,0.363,1407,0.439,"0",0,30.4,1,"LF"
"436","mattido01","Don Mattingly",1785,7003,1007,2153,442,20,222,1099,14,9,588,444,136,21,13,96,191,"NYA","AL",6,9,1,1,3,0,3,0,"0",0,1,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.307,0.358,1469,0.471,"0",1,42.4,6,"1B"
"437","maxvida01","Dal Maxvill",1423,3443,302,748,79,24,6,252,7,11,370,538,49,8,54,23,94,"SLN","NL",0,1,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.217,0.289,639,0.259,"0",0,7.6,0,"SS"
"438","maybejo01","John Mayberry",1620,5447,733,1379,211,19,255,879,20,17,881,810,106,55,10,53,108,"KCA","AL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.253,0.359,894,0.439,"0",0,25,2,"1B"
"439","mayca01","Carlos May",1165,4120,545,1127,172,23,90,536,85,53,512,565,63,45,7,39,112,"CHA","AL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.274,0.357,842,0.392,"0",0,10.5,2,"LF"
"440","mayje01","Jerry May",556,1527,120,357,63,10,15,130,1,2,157,293,48,11,8,13,42,"PIT","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.234,0.306,269,0.318,"0",0,5.3,0,"C"
"441","mayle01","Lee May",2071,7609,959,2031,340,31,354,1244,39,35,487,1570,85,49,9,65,219,"CIN","NL",3,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.267,0.312,1306,0.459,"0",0,27.3,3,"1B"
"442","mayswi01","Willie Mays",2992,10881,2062,3283,523,140,660,1903,338,103,1464,1526,NA,44,13,NA,251,"SFN","NL",26,12,0,2,2,0,0,0,"1",0,1,0,2,0,0,1,0,0,0,0,NA,"1","BBWAA",0.302,0.386,1960,0.557,"0",1,156.1,24,"CF"
