"","playerID","Player","G","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","PrimaryTeam","PrimaryLg","gold_glove","lou_gehrig_memorial_award","most_valuable_player","tsn_all_star","tsn_player_of_the_year","hutch_award","silver_slugger","hank_aaron_award","rookie_of_the_year","tsn_major_league_player_of_the_year","alcs_mvp","all_star_game_mvp","babe_ruth_award","nlcs_mvp","roberto_clemente_award","world_series_mvp","comeback_player_of_the_year","branch_rickey_award","triple_crown","outstanding_dh_award","wein","AVG","OBP","1B","SLG","Steroids","x","y"
"191","gordojo01","Joe Gordon",1566,5707,914,1530,264,52,253,975,89,60,759,702,NA,29,41,NA,NA,"NYA","AL",0,0,1,6,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.268,0.355,961,0.466,0,-32.0328353881841,26.115470766406
"192","gosligo01","Goose Goslin",2287,8656,1483,2735,500,173,248,1609,175,89,949,585,NA,55,162,NA,NA,"WS1","AL",0,0,0,2,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.316,0.381,1814,0.5,0,-26.0305644212517,7.24310695820651
"193","gowdyha01","Hank Gowdy",1050,2735,270,738,124,27,21,322,59,NA,311,247,NA,30,67,NA,NA,"BSN","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.27,0.343,566,0.358,0,-12.5009296011269,-8.13675205694548
"194","gracema01","Mark Grace",2245,8065,1179,2445,511,45,173,1146,70,48,1075,642,114,34,17,99,192,"CHN","NL",4,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.303,0.383,1716,0.442,0,24.2903020369934,-13.3618390342804
"195","greenha01","Hank Greenberg",1394,5193,1051,1628,379,71,331,1276,58,NA,852,844,NA,16,35,NA,NA,"DET","AL",0,0,2,2,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.313,0.409,847,0.605,0,-34.5968698565,14.9523074236086
"196","greenmi01","Mike Greenwell",1269,4623,657,1400,275,38,130,726,80,43,460,364,79,39,3,41,136,"BOS","AL",0,0,0,1,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.303,0.368,957,0.463,0,-2.8452541022383,4.3356533533364
"197","greensh01","Shawn Green",1951,7082,1129,2003,445,35,328,1070,162,52,744,1315,80,80,3,53,175,"TOR","NL",1,0,0,1,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.283,0.355,1195,0.494,0,16.9175317648061,-1.05070071945224
"198","grichbo01","Bobby Grich",2008,6890,1033,1833,320,47,224,864,104,83,1087,1278,50,86,107,50,157,"CAL","AL",4,0,0,3,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.266,0.366,1242,0.424,0,12.2016565937245,-12.8296102053938
"199","griffke01","Ken Griffey",2097,7229,1129,2143,364,77,152,859,200,83,719,898,51,14,31,55,106,"CIN","NL",0,0,0,1,0,0,0,0,"0",0,0,1,0,0,0,0,0,0,0,0,"0",0.296,0.357,1550,0.431,0,0.325077599852018,44.424916238963
"200","griffke02","Ken Griffey",2671,9801,1662,2781,524,38,630,1836,184,69,1312,1779,246,81,8,102,199,"SEA","AL",10,0,1,8,0,0,7,0,"0",1,0,1,0,0,0,0,1,0,0,0,"1",0.284,0.369,1589,0.538,0,-43.1546216050084,-38.5899676720588
"201","grimmch01","Charlie Grimm",2166,7917,908,2299,394,108,79,1078,57,NA,578,410,NA,31,219,NA,NA,"CHN","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.29,0.333,1718,0.397,0,-26.7263112665153,-2.3646284346691
"202","grissma02","Marquis Grissom",2165,8275,1187,2251,386,56,227,967,429,116,553,1240,44,31,38,62,171,"MON","NL",4,0,0,0,0,0,0,0,"0",0,1,0,0,0,0,0,0,0,0,0,"0",0.272,0.316,1582,0.415,0,-49.174755895757,-17.1398708515299
"203","groatdi01","Dick Groat",1929,7484,829,2138,352,67,39,707,14,27,490,512,NA,31,122,NA,220,"PIT","NL",0,1,1,2,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.286,0.327,1680,0.366,0,33.0084834030759,23.7814198452429
"204","grohhe01","Heinie Groh",1676,6074,918,1774,308,87,26,566,180,NA,696,345,NA,83,182,NA,NA,"CIN","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.292,0.363,1353,0.384,0,-3.57241963773009,14.0037304189641
"205","grudzma01","Mark Grudzielanek",1802,7052,946,2040,391,36,90,640,133,52,364,954,24,105,40,42,174,"LAN","NL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.289,0.33,1523,0.393,0,6.3724273559102,-10.661718546987
"206","guerrpe01","Pedro Guerrero",1536,5392,730,1618,267,29,215,898,97,47,609,862,115,32,9,73,122,"LAN","NL",0,0,0,2,0,0,1,0,"0",0,0,0,0,0,0,1,0,0,0,0,"0",0.3,0.369,1107,0.48,0,39.713806049241,-16.3945814634295
"207","guerrvl01","Vladimir Guerrero",2147,8155,1328,2590,477,46,449,1496,181,94,737,985,250,103,0,64,277,"MON","AL",0,0,1,6,0,0,8,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.318,0.379,1618,0.553,0,23.2949992047077,8.9862849988789
"208","guilloz01","Ozzie Guillen",1993,6686,773,1764,275,69,28,619,169,108,239,511,25,7,141,60,114,"CHA","AL",1,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,"0",0.264,0.282,1392,0.338,0,-0.599598451753037,-17.0333344232513
"209","gwynnto01","Tony Gwynn",2440,9288,1383,3141,543,85,135,1138,319,125,790,434,203,24,45,85,259,"SDN","NL",5,1,0,6,0,0,7,0,"0",0,0,0,0,0,1,0,0,1,0,0,"1",0.338,0.387,2378,0.459,0,-27.5417232155994,-27.1988009506609
"210","hackst01","Stan Hack",1938,7278,1239,2193,363,81,57,642,165,NA,1092,466,NA,21,115,NA,NA,"CHN","NL",0,0,0,3,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.301,0.389,1692,0.397,0,-14.0821198236697,20.4490116627291
"211","hafeych01","Chick Hafey",1283,4625,777,1466,341,67,164,833,70,NA,372,477,NA,33,83,NA,NA,"SLN","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.317,0.366,894,0.526,0,-12.4279825868811,8.76150911815988
"212","hargrmi01","Mike Hargrove",1666,5564,783,1614,266,28,80,686,24,37,965,550,75,53,44,67,154,"CLE","AL",0,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,"0",0.29,0.393,1240,0.391,0,-11.836185261324,-13.8689714817965
"213","harrato01","Toby Harrah",2155,7402,1115,1954,307,40,195,918,238,94,1153,868,51,63,76,72,155,"TEX","AL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.264,0.362,1412,0.395,0,11.5356443664997,13.4582095488957
"214","harrebu01","Bud Harrelson",1533,4744,539,1120,136,45,7,267,127,60,633,653,31,22,94,23,53,"NYN","NL",1,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.236,0.322,932,0.288,0,-7.86725683770733,-11.9484651720956
"215","hartnga01","Gabby Hartnett",1990,6432,867,1912,396,64,236,1179,28,NA,703,697,NA,35,127,NA,NA,"CHN","NL",0,0,1,2,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.297,0.363,1216,0.489,0,-13.963352566723,-18.901517095831
"216","heilmha01","Harry Heilmann",2148,7787,1291,2660,542,151,183,1539,113,NA,856,550,NA,40,277,NA,NA,"DET","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.342,0.397,1784,0.52,0,-23.8271236316154,7.94338517611293
"217","helmsto01","Tommy Helms",1435,4997,414,1342,223,21,34,477,33,40,231,301,60,15,48,42,126,"CIN","NL",2,0,0,1,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,"0",0.269,0.298,1064,0.342,0,0.824503315475845,0.54504465603961
"218","heltoto01","Todd Helton",2247,7962,1401,2519,592,37,369,1406,37,29,1335,1175,185,57,3,93,186,"COL","NL",3,0,0,4,0,0,4,1,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.316,0.414,1521,0.539,0,-2.37992078038697,-36.4387423083721
"219","henderi01","Rickey Henderson",3081,10961,2295,3055,510,66,297,1115,1406,335,2190,1694,61,98,30,67,172,"OAK","AL",1,0,1,3,0,0,3,0,"0",0,1,0,0,0,0,0,0,0,0,0,"1",0.279,0.4,2182,0.419,0,1.69345275520974,28.9941564007758
"220","hendrge01","George Hendrick",2048,7129,941,1980,343,27,267,1111,59,47,567,1013,77,22,21,86,211,"SLN","AL",0,0,0,2,0,0,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.278,0.328,1343,0.446,0,4.35630557291226,-4.83565102991476
"221","henrito01","Tommy Henrich",1284,4603,901,1297,269,73,183,795,37,19,712,383,NA,34,60,NA,NA,"NYA","AL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.282,0.378,772,0.491,0,-14.6677348114336,12.3277970521283
"222","hermabi01","Billy Herman",1922,7707,1163,2345,486,82,47,839,67,NA,737,428,NA,26,171,NA,NA,"CHN","NL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.304,0.36,1730,0.407,0,-10.0354798131779,19.517140426528
"223","hernake01","Keith Hernandez",2088,7370,1124,2182,426,60,162,1071,98,63,1070,1012,130,32,10,71,161,"SLN","NL",11,0,1,5,1,0,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.296,0.384,1534,0.436,0,22.0724345124468,-15.8227879029527
"224","herzobu01","Buck Herzog",1493,5284,705,1370,191,75,20,445,320,NA,427,331,NA,120,216,NA,NA,"NY1","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.259,0.317,1084,0.335,0,-21.285375913831,-10.8211120252362
"225","higgipi01","Pinky Higgins",1802,6636,930,1941,374,51,140,1075,61,59,800,590,NA,22,96,NA,NA,"DET","AL",0,0,0,2,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.292,0.366,1376,0.428,0,-20.7501881217562,-0.179978969973506
"226","hislela01","Larry Hisle",1197,4205,652,1146,193,32,166,674,128,61,462,941,37,39,32,42,95,"MIN","AL",0,0,0,2,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.273,0.345,755,0.452,0,-5.58319203147273,4.2056300927799
"227","hodgegi01","Gil Hodges",2071,7030,1105,1921,295,48,370,1274,63,NA,943,1137,NA,25,56,NA,165,"BRO","NL",3,1,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.273,0.359,1208,0.487,0,39.035147232145,20.9179838618814
"228","holmeto01","Tommy Holmes",1320,4992,698,1507,292,47,88,581,40,NA,480,122,NA,24,69,NA,96,"BSN","NL",0,0,0,1,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.302,0.361,1080,0.432,0,13.9731888837254,29.5070940433954
"229","hoopeha01","Harry Hooper",2309,8785,1429,2466,389,160,75,817,375,NA,1136,NA,NA,76,247,NA,NA,"BOS","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.281,0.359,1842,0.387,0,-30.5186112221775,-1.91919651942083
"230","hornebo01","Bob Horner",1020,3777,560,1047,169,8,218,685,14,18,369,512,39,16,1,50,111,"ATL","NL",0,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,"0",0.277,0.34,652,0.499,0,-4.69469798137372,0.60409766723043
"231","hornsro01","Rogers Hornsby",2259,8173,1579,2930,541,169,301,1584,135,NA,1038,679,NA,48,216,NA,NA,"SLN","NL",0,0,2,5,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,2,0,"1",0.358,0.424,1919,0.577,0,-35.5387576593661,-16.7264633109722
"232","hortowi01","Willie Horton",2028,7298,873,1993,284,40,325,1163,20,38,620,1313,95,58,17,59,195,"DET","AL",0,0,0,2,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.273,0.332,1344,0.457,0,12.4663884988813,-3.31220289362434
"233","howarel01","Elston Howard",1605,5363,619,1471,218,50,167,762,9,14,373,786,82,26,29,52,157,"NYA","AL",2,0,1,3,0,0,0,0,"0",0,0,0,1,0,0,0,0,0,0,0,"0",0.274,0.32,1036,0.427,0,-16.1272089646846,-40.8944729392305
"234","howarfr01","Frank Howard",1895,6488,864,1774,245,35,382,1119,8,9,782,1460,135,33,7,43,219,"LAN","AL",0,0,0,3,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,"0",0.273,0.352,1112,0.499,0,12.644319396707,-3.97245225887401
"235","howarry01","Ryan Howard",1572,5707,848,1475,277,21,382,1194,12,5,709,1843,154,59,0,55,116,"PHI","NL",0,0,1,1,0,0,1,1,"1",1,0,0,0,1,0,0,0,0,0,0,"0",0.258,0.343,795,0.515,0,29.6471844555237,-40.0948261219735
"236","hrbekke01","Kent Hrbek",1747,6192,903,1749,312,18,293,1086,37,26,838,798,110,26,15,66,165,"MIN","AL",0,1,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.282,0.366,1126,0.481,0,38.3601131182551,21.431176164625
"237","hudsoor01","Orlando Hudson",1345,4825,648,1319,256,66,93,542,85,28,483,825,21,30,33,42,138,"TOR","AL",4,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.273,0.338,904,0.412,0,16.4766677731213,-11.853755430181
"238","huffau01","Aubrey Huff",1681,6104,806,1699,360,24,242,904,37,25,571,907,80,48,0,63,160,"TBA","AL",0,0,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.278,0.342,1073,0.464,0,7.5390553801202,2.047695469047
"239","hundlra01","Randy Hundley",1061,3442,311,813,118,13,82,381,12,17,271,565,41,13,44,27,92,"CHN","NL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.236,0.289,600,0.35,0,-6.86704255649629,-2.23148718002297
"240","hunteto01","Torii Hunter",2372,8857,1296,2452,498,39,353,1391,195,99,661,1741,52,97,6,71,262,"MIN","AL",9,0,0,1,0,0,2,0,"0",0,0,0,0,0,0,0,0,1,0,0,"0",0.277,0.331,1562,0.461,0,-24.6939907997351,-32.9054268807993
"241","huntro01","Ron Hunt",1483,5235,745,1429,223,23,39,370,65,55,555,382,22,243,103,22,100,"MON","NL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.273,0.362,1144,0.347,0,-22.4200628505691,-15.4262126767503
"242","jacksjo01","Shoeless Joe Jackson",1332,4981,873,1772,307,168,54,785,202,NA,519,NA,NA,59,131,NA,NA,"CHA","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.356,0.413,1243,0.517,0,-37.0799639055806,2.38971232782754
"243","jacksre01","Reggie Jackson",2820,9864,1551,2584,463,49,563,1702,228,115,1375,2597,164,96,13,68,183,"OAK","AL",0,0,1,5,1,0,2,0,"0",1,0,0,1,0,0,2,0,0,0,0,"1",0.262,0.355,1509,0.49,0,36.7287718609934,-19.3214224626623
"244","jackstr01","Travis Jackson",1656,6086,833,1768,291,86,135,929,71,NA,412,565,NA,10,171,NA,NA,"NY1","NL",0,0,0,3,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.291,0.328,1256,0.433,0,-17.1192077732651,7.1517411163661
"245","jenseja01","Jackie Jensen",1438,5236,810,1463,259,45,199,929,143,55,750,546,NA,23,18,NA,185,"BOS","AL",1,0,1,0,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.279,0.371,960,0.46,0,19.2668740610191,30.1190156353835
"246","jeterde01","Derek Jeter",2747,11195,1923,3465,544,66,260,1311,358,97,1082,1840,39,170,97,58,287,"NYA","AL",5,1,0,2,0,0,5,2,"1",0,0,1,1,0,1,1,0,0,0,0,"1",0.31,0.374,2595,0.44,0,1.36714435007054,-36.5878472752386
"247","johnsbo01","Bob Johnson",1863,6920,1239,2051,396,95,288,1283,96,64,1075,851,NA,24,28,NA,NA,"PHA","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.296,0.391,1272,0.506,0,1.8772871890143,13.3846844625916
"248","johnsch04","Charles Johnson",1188,3836,465,940,211,4,167,570,6,10,475,997,29,25,18,31,112,"FLO","NL",4,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.245,0.328,558,0.433,0,18.111503925367,-11.3461441483872
"249","johnsda02","Davey Johnson",1435,4797,564,1252,242,18,136,609,33,25,559,675,57,40,26,43,126,"BAL","AL",3,0,0,2,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.261,0.339,856,0.404,0,12.0819854468198,-10.8917764125116
"250","johnsde01","Deron Johnson",1765,5941,706,1447,247,33,245,923,11,18,585,1318,54,20,13,61,164,"PHI","AL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.244,0.31,922,0.42,0,8.53349922262909,6.88056613835975
"251","johnsho01","Howard Johnson",1531,4940,760,1229,247,22,228,760,231,77,692,1053,105,17,9,57,61,"NYN","NL",0,0,0,1,0,0,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.249,0.339,732,0.446,0,16.2957554178572,9.68541511662935
"252","jonesan01","Andruw Jones",2196,7599,1204,1933,383,36,434,1289,152,59,891,1748,69,97,6,71,192,"ATL","NL",10,0,0,2,0,0,1,1,"0",1,0,0,0,0,0,0,0,0,0,0,"0",0.254,0.337,1080,0.486,0,23.3071696547623,-5.29562050510539
"253","jonesch06","Chipper Jones",2499,8984,1619,2726,549,38,468,1623,150,46,1512,1409,177,18,3,97,253,"ATL","NL",0,0,1,3,0,0,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.303,0.401,1671,0.529,0,14.302472086519,2.5162715207212
"254","jonescl01","Cleon Jones",1213,4263,565,1196,183,33,93,524,91,48,360,702,42,40,26,41,108,"NYN","NL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.281,0.337,887,0.404,0,-4.82370958386283,3.28580516552433
"255","jorgemi01","Mike Jorgensen",1633,3421,429,833,132,13,95,426,58,44,532,589,51,25,31,25,64,"NYN","NL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.243,0.345,593,0.373,0,-3.06101840772376,-26.3273524464872
"256","judgejo01","Joe Judge",2171,7898,1184,2352,433,159,71,1034,213,NA,965,478,NA,51,257,NA,NA,"WS1","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.298,0.367,1689,0.42,0,-27.1544584018109,0.0147617625040667
"257","jurgebi01","Billy Jurges",1816,6253,721,1613,245,55,43,656,36,NA,568,530,NA,51,141,NA,NA,"CHN","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.258,0.318,1270,0.335,0,-18.4124659664958,-7.31673925125698
"258","justida01","David Justice",1610,5625,929,1571,280,24,305,1017,53,46,903,999,85,18,1,54,101,"ATL","NL",0,0,0,2,0,0,2,0,"1",0,1,0,0,0,0,0,0,0,0,0,"0",0.279,0.378,962,0.5,1,-45.9364597668149,-16.0844025542536
"259","kalinal01","Al Kaline",2834,10116,1622,3007,498,75,399,1583,137,65,1277,1020,NA,55,45,NA,271,"DET","AL",10,1,0,5,2,1,0,0,"0",0,0,0,0,0,1,0,0,0,0,0,"1",0.297,0.378,2035,0.48,0,11.2343979380534,-27.8062271116864
"260","kammwi01","Willie Kamm",1693,5851,802,1643,348,85,29,826,126,84,824,405,NA,22,238,NA,NA,"CHA","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.281,0.359,1181,0.384,0,-23.3076400711772,-0.145785538899792
"261","karroer01","Eric Karros",1755,6441,797,1724,324,11,284,1027,59,30,552,1167,21,31,0,76,181,"LAN","NL",0,0,0,1,0,0,1,0,"1",0,0,0,0,0,0,0,0,0,0,0,"0",0.268,0.325,1105,0.454,0,8.66973201087817,3.89193974864044
"262","kellech01","Charlie Keller",1170,3790,725,1085,166,72,189,760,45,23,784,499,NA,10,20,NA,50,"NYA","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.286,0.408,658,0.518,0,-9.22897016378095,8.55564505191557
"263","kellge01","George Kell",1795,6702,881,2054,385,50,78,870,51,36,621,287,NA,36,149,NA,188,"DET","AL",0,0,0,6,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.306,0.361,1541,0.414,0,-24.9492209299414,28.8370048843063
"264","kellyge01","George Kelly",1622,5993,819,1778,337,76,148,1020,65,NA,386,694,NA,28,158,NA,NA,"NY1","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.297,0.334,1217,0.452,0,-19.3769708929633,3.86987293580955
"265","keltnke01","Ken Keltner",1526,5683,737,1570,308,69,163,852,39,33,514,480,NA,13,102,NA,NA,"CLE","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.276,0.332,1030,0.441,0,4.76274324119336,5.02184236263039
"266","kennete02","Terry Kennedy",1491,4979,474,1313,244,12,113,628,6,15,365,855,86,16,22,39,125,"SDN","NL",0,0,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.264,0.312,944,0.386,0,2.89386715181661,-0.406674917042221
"267","kentje01","Jeff Kent",2298,8498,1320,2461,560,47,377,1518,94,60,801,1522,61,125,10,103,224,"SFN","NL",0,0,1,3,0,0,4,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.29,0.355,1477,0.5,0,21.8469738472552,4.08831655215355
"268","kessido01","Don Kessinger",2078,7651,899,1931,254,80,14,527,100,85,684,759,69,22,132,40,132,"CHN","NL",2,1,0,3,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.252,0.309,1583,0.312,0,34.974069615689,23.5762568162279
"269","killebi01","Bill Killefer",1035,3150,237,751,86,21,4,240,39,NA,113,159,NA,35,102,NA,NA,"PHI","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.238,0.264,640,0.283,0,-8.35936228093175,-5.05749100057637
"270","killeha01","Harmon Killebrew",2435,8147,1283,2086,290,24,573,1584,19,18,1559,1699,NA,48,0,77,243,"MIN","AL",0,1,1,4,2,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.256,0.376,1199,0.509,0,25.8112054193744,27.1860866370824
"271","kinerra01","Ralph Kiner",1472,5205,971,1451,216,39,369,1015,22,NA,1011,749,NA,24,9,NA,126,"PIT","NL",0,0,0,4,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.279,0.398,827,0.548,0,15.5030044922647,26.5390983504437
"272","kingmda01","Dave Kingman",1941,6677,901,1575,240,25,442,1210,85,49,608,1816,72,53,16,75,139,"NYN","NL",0,0,0,2,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.236,0.301,868,0.478,0,11.2200197259566,6.86761694824273
"273","kleinch01","Chuck Klein",1753,6486,1168,2076,398,74,300,1201,79,NA,601,521,NA,12,69,NA,NA,"PHI","NL",0,0,1,2,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,1,0,"1",0.32,0.375,1304,0.543,0,-34.6099233168926,-15.3412961512634
"274","klingjo01","Johnny Kling",1261,4246,475,1154,181,61,20,515,124,NA,281,327,NA,12,106,NA,NA,"CHN","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.272,0.312,892,0.357,0,-11.8650670777645,-3.86791834988519
"275","kluszte01","Ted Kluszewski",1718,5929,848,1766,290,29,279,1028,20,NA,492,365,NA,23,3,NA,143,"CIN","NL",0,0,0,3,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.298,0.354,1168,0.498,0,-0.628797698413441,-5.74554739905799
"276","knighra01","Ray Knight",1495,4829,490,1311,266,27,84,595,14,25,343,579,43,36,22,61,169,"CIN","NL",0,0,0,0,0,1,0,0,"0",0,0,0,1,0,0,1,0,0,0,0,"0",0.271,0.319,934,0.39,0,26.5161221956812,-32.150833196995
"277","knoblch01","Chuck Knoblauch",1632,6366,1132,1839,322,64,98,615,407,117,804,730,22,139,20,56,116,"MIN","AL",1,0,0,2,0,0,2,0,"1",0,0,0,0,0,0,0,0,0,0,0,"0",0.289,0.377,1355,0.406,1,45.7404413257998,-0.701313775858641
"278","konerpa01","Paul Konerko",2349,8393,1162,2340,410,8,439,1412,9,4,921,1391,80,104,1,86,282,"CHA","AL",0,0,0,1,0,0,0,0,"0",0,1,0,0,0,1,0,0,0,0,0,"0",0.279,0.354,1483,0.486,0,-51.3609350575702,-19.879966231332
"279","kressre01","Red Kress",1391,5087,691,1454,298,58,89,799,47,NA,474,453,NA,6,97,NA,NA,"SLA","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.286,0.341,1009,0.42,0,-19.1123240636763,2.21246079854194
"280","kuennha01","Harvey Kuenn",1833,6913,951,2092,356,56,87,671,68,56,594,404,NA,15,44,NA,143,"DET","AL",0,0,0,1,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,"0",0.303,0.357,1593,0.408,0,-9.22706098050186,17.1469385058574
"281","lajoina01","Nap Lajoie",2480,9590,1504,3243,657,163,82,1599,380,NA,516,NA,NA,134,221,NA,NA,"CLE","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,1,0,"1",0.338,0.372,2341,0.466,0,-35.3275742311663,-11.4214192125739
"282","lansfca01","Carney Lansford",1862,7158,1007,2074,332,40,151,874,224,104,553,719,45,64,53,77,166,"OAK","AL",0,0,0,1,0,1,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.29,0.34,1551,0.411,0,16.8501956653891,-35.2910653625934
"283","larkiba01","Barry Larkin",2180,7937,1329,2340,441,76,198,960,379,77,939,817,66,55,59,67,178,"CIN","NL",3,1,1,9,0,0,9,0,"0",0,0,0,0,0,1,0,0,0,0,0,"1",0.295,0.368,1625,0.444,0,21.1545552385354,11.5060266620093
"284","lavagco01","Cookie Lavagetto",1043,3509,487,945,183,37,40,486,63,NA,485,244,NA,12,33,NA,86,"BRO","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.269,0.357,685,0.377,0,-15.8176442977274,0.688016955773639
"285","lazzeto01","Tony Lazzeri",1740,6297,986,1840,334,115,178,1191,148,NA,869,864,NA,21,116,NA,NA,"NYA","AL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.292,0.374,1213,0.467,0,-25.4319964295566,3.78312862399689
"286","leachto01","Tommy Leach",2156,7959,1355,2143,266,172,63,810,361,NA,820,666,NA,32,240,NA,NA,"PIT","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.269,0.331,1642,0.37,0,-30.2865091709823,3.92827976891395
